32,1,	38,1,	26,1,	24,1,	28,3,	32,1,	36,1,	23,4,	24,1,	38,1,	27,1,	36,2,	35,2,	24,1,	24,3,	32,1,	35,4,	35,3,	31,1,	26,1,	35,2,	30,1,	26,1,	38,2,	29,4,	36,1,	30,1,	26,1,	28,1,	37,1,	27,2,	38,1,	34,2,	34,1,	23,4,	27,1,	24,1,	43,2,	26,1,	24,1,	28,3,	32,1,	31,1,	30,1,	26,1,	41,1,	24,1,	24,3,	32,1,	35,4,	29,4,	37,1,	26,1,	30,1,	26,1,	33,3,	27,2,	33,1,	34,1,	34,2,	28,1,	34,2,	29,1,	41,1,	33,2,	33,1,	25,2,	35,1,	28,2,	28,2,	42,2,	37,1,	31,2,	30,1,	30,1,	35,1,	27,3,	37,2,	25,1,	30,1,	39,1,	35,1,	29,2,	34,1,	28,1,	42,1,	34,1,	29,4,	26,2,	26,2,	41,1,	28,1,	38,1,	33,3,	30,1,	24,5,	28,2,	28,2,	32,1,	33,2,	29,1,	25,2,	33,1,	25,1,	30,1,	32,2,	36,1,	31,2,	27,3,	35,1,	26,2,	29,4,	29,2,	40,2,	28,1,	24,5,	30,1,	26,2,	38,2,	28,1,
31,1,	36,2,	24,3,	23,1,	26,5,	30,1,	34,2,	22,3,	22,3,	36,1,	26,1,	35,1,	34,3,	23,1,	23,4,	31,1,	33,7,	34,2,	28,4,	24,1,	34,2,	29,1,	25,2,	35,1,	28,2,	35,2,	28,2,	25,3,	27,1,	36,1,	26,1,	37,1,	33,2,	33,1,	22,3,	26,1,	22,3,	41,2,	24,3,	23,1,	26,5,	30,1,	28,4,	29,1,	24,1,	40,2,	23,1,	23,4,	31,1,	33,7,	28,2,	36,1,	25,3,	28,2,	25,2,	31,1,	26,1,	32,1,	33,1,	33,2,	27,1,	32,1,	28,3,	40,1,	32,1,	32,5,	24,1,	34,1,	27,1,	27,3,	40,3,	36,1,	30,1,	29,3,	28,2,	34,2,	26,1,	36,1,	24,3,	29,3,	37,1,	34,1,	28,2,	33,4,	25,2,	41,1,	31,3,	28,1,	25,2,	25,2,	39,2,	27,1,	34,1,	32,2,	29,2,	23,1,	27,1,	27,3,	31,2,	30,1,	28,3,	24,1,	32,5,	24,3,	29,3,	30,1,	35,1,	30,1,	26,1,	34,2,	25,2,	28,1,	28,2,	38,2,	25,2,	23,1,	29,2,	25,2,	34,1,	27,1,
30,1,	35,1,	23,3,	22,1,	25,1,	28,1,	33,3,	21,6,	21,2,	35,3,	25,1,	31,1,	33,1,	22,1,	22,1,	30,2,	32,1,	32,1,	27,3,	23,1,	32,1,	28,1,	24,1,	34,1,	26,1,	31,1,	27,4,	24,1,	26,1,	35,1,	24,1,	35,2,	31,1,	31,1,	21,6,	25,1,	21,2,	40,2,	23,3,	22,1,	25,1,	28,1,	27,3,	28,1,	23,1,	39,1,	22,1,	22,1,	30,2,	32,1,	26,1,	35,1,	24,1,	27,4,	24,1,	30,1,	24,1,	31,3,	31,1,	31,1,	26,1,	30,3,	27,1,	39,1,	31,2,	31,1,	23,3,	33,2,	25,1,	26,1,	39,4,	35,2,	26,5,	28,1,	27,3,	32,1,	25,1,	35,2,	22,1,	28,2,	36,1,	33,1,	27,1,	32,1,	24,4,	40,2,	30,1,	26,2,	24,4,	24,2,	38,1,	26,2,	32,1,	30,1,	28,1,	22,2,	25,1,	26,1,	30,1,	28,2,	27,1,	23,3,	31,1,	22,1,	28,2,	28,2,	33,1,	26,5,	25,1,	32,1,	24,4,	26,2,	27,1,	36,1,	24,4,	22,2,	28,1,	24,2,	33,3,	26,2,
28,1,	34,2,	21,4,	20,4,	24,3,	27,1,	30,1,	20,1,	20,2,	33,1,	23,3,	29,2,	32,4,	20,6,	21,3,	27,2,	31,4,	31,1,	26,2,	22,6,	31,1,	27,1,	23,1,	33,2,	24,1,	30,1,	26,2,	23,2,	25,3,	34,1,	22,1,	34,1,	28,4,	30,2,	20,1,	23,3,	20,2,	39,2,	21,4,	20,4,	24,3,	27,1,	26,2,	27,1,	22,6,	38,2,	20,6,	21,3,	27,2,	31,4,	24,1,	34,2,	23,2,	26,2,	23,1,	29,2,	22,1,	30,2,	30,2,	28,4,	25,3,	29,2,	26,3,	35,2,	30,1,	30,3,	22,3,	32,1,	24,3,	25,2,	38,3,	33,2,	25,5,	27,2,	26,4,	31,2,	22,3,	34,1,	21,1,	27,4,	34,1,	32,3,	25,2,	30,1,	23,3,	35,1,	29,2,	25,3,	23,3,	23,3,	33,1,	24,2,	31,1,	29,1,	27,2,	21,2,	24,3,	25,2,	29,1,	26,2,	26,3,	22,3,	30,3,	21,1,	27,4,	27,1,	32,1,	25,5,	22,3,	31,2,	23,3,	25,3,	25,2,	35,2,	23,3,	21,2,	27,2,	23,3,	32,1,	24,2,
27,1,	33,2,	20,3,	19,1,	23,1,	26,6,	29,1,	19,4,	19,2,	32,2,	22,5,	28,1,	30,2,	19,3,	20,4,	24,4,	30,3,	30,3,	25,3,	21,4,	30,1,	25,2,	21,3,	31,1,	23,2,	29,2,	25,2,	22,2,	24,3,	33,1,	21,2,	33,2,	27,3,	28,1,	19,4,	22,5,	19,2,	38,7,	20,3,	19,1,	23,1,	26,6,	25,3,	25,2,	21,4,	37,3,	19,3,	20,4,	24,4,	30,3,	23,2,	32,1,	22,2,	25,2,	21,3,	28,2,	21,2,	29,1,	28,1,	27,3,	24,3,	28,2,	25,3,	34,2,	29,4,	29,4,	21,3,	30,6,	23,2,	24,2,	37,4,	31,1,	24,2,	26,4,	25,5,	30,4,	21,5,	33,1,	20,8,	26,3,	32,2,	31,4,	24,3,	29,4,	22,4,	32,1,	28,3,	24,1,	22,2,	22,3,	32,1,	23,2,	30,2,	28,2,	25,4,	20,2,	23,2,	24,2,	28,1,	25,3,	25,3,	21,3,	29,4,	20,8,	26,3,	26,1,	31,1,	24,2,	21,5,	30,4,	22,2,	24,1,	24,3,	33,1,	22,4,	20,2,	25,4,	22,3,	31,2,	23,2,
26,1,	32,5,	19,6,	18,4,	22,4,	24,1,	28,6,	18,3,	18,4,	30,3,	21,7,	27,2,	28,2,	18,8,	19,5,	23,2,	29,2,	28,2,	24,1,	20,5,	29,2,	24,5,	20,4,	30,1,	21,2,	28,1,	24,1,	21,4,	23,5,	32,2,	20,3,	31,2,	26,1,	26,1,	18,3,	21,7,	18,4,	37,2,	19,6,	18,4,	22,4,	24,1,	24,1,	24,5,	20,5,	36,6,	18,8,	19,5,	23,2,	29,2,	21,2,	31,1,	21,4,	24,1,	20,4,	26,2,	20,3,	28,5,	26,1,	26,1,	23,5,	27,3,	24,1,	33,1,	28,1,	28,1,	20,2,	29,2,	21,1,	23,1,	36,3,	30,2,	22,1,	25,3,	24,1,	29,1,	20,3,	30,1,	19,3,	25,1,	31,2,	30,2,	23,5,	28,1,	21,4,	30,1,	27,5,	23,1,	21,3,	21,2,	31,4,	22,2,	27,3,	26,2,	24,1,	19,5,	21,1,	23,1,	27,2,	23,6,	24,1,	20,2,	28,1,	19,3,	25,1,	25,1,	30,4,	22,1,	20,3,	29,1,	21,3,	23,1,	23,5,	32,1,	21,4,	19,5,	24,1,	21,2,	30,1,	22,2,
25,4,	31,2,	18,3,	17,7,	21,4,	23,3,	27,4,	17,5,	17,5,	29,1,	20,3,	26,1,	26,1,	17,2,	18,2,	22,2,	28,1,	27,3,	22,3,	19,1,	27,1,	23,5,	19,8,	29,8,	20,2,	27,3,	23,2,	20,3,	22,1,	31,1,	19,5,	29,2,	25,2,	24,1,	17,5,	20,3,	17,5,	36,2,	18,3,	17,7,	21,4,	23,3,	22,3,	23,5,	19,1,	35,2,	17,2,	18,2,	22,2,	28,1,	20,2,	29,2,	20,3,	23,2,	19,8,	25,3,	19,5,	27,4,	24,1,	25,2,	22,1,	26,1,	23,1,	32,1,	27,2,	27,1,	19,4,	28,2,	19,4,	22,3,	34,2,	28,4,	21,5,	24,1,	23,2,	28,3,	19,4,	28,4,	18,2,	24,1,	30,1,	29,1,	22,3,	27,1,	20,4,	29,2,	26,3,	22,2,	20,2,	20,3,	30,1,	21,4,	26,4,	25,2,	23,1,	18,2,	19,4,	22,3,	26,2,	22,7,	23,1,	19,4,	27,1,	18,2,	24,1,	24,2,	28,1,	21,5,	19,4,	28,3,	20,2,	22,2,	22,3,	31,2,	20,4,	18,2,	23,1,	20,3,	29,1,	21,4,
23,4,	30,2,	17,3,	16,4,	20,1,	22,2,	25,3,	16,1,	16,5,	28,1,	19,8,	24,3,	25,2,	16,3,	17,4,	21,8,	26,2,	26,3,	21,5,	18,1,	25,5,	22,5,	18,6,	27,2,	19,9,	26,2,	22,1,	19,8,	21,4,	30,3,	18,7,	28,2,	24,1,	23,1,	16,1,	19,8,	16,5,	34,2,	17,3,	16,4,	20,1,	22,2,	21,5,	22,5,	18,1,	34,2,	16,3,	17,4,	21,8,	26,2,	19,9,	27,3,	19,8,	22,1,	18,6,	24,2,	18,7,	26,1,	23,1,	24,1,	21,4,	25,1,	22,4,	31,3,	26,1,	26,1,	18,4,	27,3,	18,6,	21,6,	33,2,	27,2,	20,7,	23,2,	22,6,	27,2,	18,3,	27,1,	17,5,	23,1,	29,1,	28,2,	21,3,	26,4,	19,1,	28,2,	25,4,	21,1,	19,1,	19,1,	29,1,	20,3,	25,4,	24,4,	21,4,	17,6,	18,6,	21,6,	25,5,	21,5,	22,4,	18,4,	26,1,	17,5,	23,1,	23,7,	27,1,	20,7,	18,3,	27,2,	19,1,	21,1,	21,3,	30,1,	19,1,	17,6,	21,4,	19,1,	28,3,	20,3,
22,3,	29,2,	16,8,	15,5,	19,3,	21,2,	24,3,	15,3,	15,6,	27,2,	18,2,	23,3,	23,3,	15,8,	16,7,	20,4,	23,1,	25,3,	20,2,	17,7,	24,3,	21,4,	17,5,	26,1,	18,4,	25,3,	21,3,	18,4,	20,1,	29,2,	17,7,	27,1,	23,1,	22,5,	15,3,	18,2,	15,6,	33,1,	16,8,	15,5,	19,3,	21,2,	20,2,	21,4,	17,7,	33,2,	15,8,	16,7,	20,4,	23,1,	18,4,	26,5,	18,4,	21,3,	17,5,	23,4,	17,7,	25,1,	22,5,	23,1,	20,1,	24,4,	20,3,	28,6,	25,3,	25,1,	17,5,	26,6,	17,6,	20,2,	30,1,	26,2,	19,3,	22,1,	21,1,	26,1,	17,4,	26,1,	16,4,	22,3,	28,2,	27,4,	20,2,	25,1,	18,5,	27,5,	24,3,	20,2,	18,4,	18,1,	28,4,	19,4,	24,6,	23,6,	20,2,	16,5,	17,6,	20,2,	24,6,	20,5,	20,3,	17,5,	25,1,	16,4,	22,3,	22,3,	26,5,	19,3,	17,4,	26,1,	18,4,	20,2,	20,2,	29,3,	18,5,	16,5,	20,2,	18,1,	27,2,	19,4,
21,7,	27,1,	15,3,	14,4,	17,2,	20,5,	23,3,	14,3,	14,5,	25,4,	17,5,	22,4,	22,4,	14,1,	15,2,	19,3,	21,1,	24,4,	19,2,	16,7,	23,2,	20,8,	16,4,	25,2,	17,6,	24,5,	19,1,	17,3,	19,5,	28,1,	16,3,	26,3,	22,1,	21,8,	14,3,	17,5,	14,5,	32,2,	15,3,	14,4,	17,2,	20,5,	19,2,	20,8,	16,7,	32,2,	14,1,	15,2,	19,3,	21,1,	17,6,	25,4,	17,3,	19,1,	16,4,	22,1,	16,3,	24,4,	21,8,	22,1,	19,5,	23,1,	19,1,	27,2,	24,2,	24,2,	16,1,	25,2,	16,4,	19,4,	27,1,	25,6,	18,1,	21,5,	20,2,	25,1,	16,2,	25,5,	15,1,	21,1,	27,4,	26,1,	18,1,	24,4,	17,6,	26,4,	23,2,	19,1,	17,6,	17,4,	27,1,	18,3,	23,6,	22,5,	19,4,	15,4,	16,4,	19,4,	23,2,	19,2,	19,1,	16,1,	24,2,	15,1,	21,1,	21,4,	25,4,	18,1,	16,2,	25,1,	17,6,	19,1,	18,1,	28,2,	17,6,	15,4,	19,4,	17,4,	26,3,	18,3,
20,4,	26,1,	13,2,	13,2,	15,1,	19,3,	22,4,	13,7,	13,4,	24,2,	16,4,	21,4,	21,3,	13,1,	14,4,	18,3,	20,1,	23,2,	18,4,	15,2,	22,10,	19,1,	15,1,	24,2,	16,3,	22,3,	18,3,	15,2,	18,1,	27,2,	15,5,	25,6,	20,2,	20,4,	13,7,	16,4,	13,4,	30,2,	13,2,	13,2,	15,1,	19,3,	18,4,	19,1,	15,2,	31,1,	13,1,	14,4,	18,3,	20,1,	16,3,	24,4,	15,2,	18,3,	15,1,	21,3,	15,5,	23,1,	20,4,	20,2,	18,1,	22,2,	17,7,	26,3,	23,6,	23,5,	15,5,	24,6,	15,3,	18,3,	26,3,	24,4,	17,1,	20,2,	19,6,	23,2,	15,3,	24,5,	14,4,	20,3,	26,3,	25,1,	17,2,	23,2,	16,1,	25,3,	22,3,	18,5,	16,5,	16,3,	25,1,	17,3,	22,4,	21,8,	18,4,	14,3,	15,3,	18,3,	22,10,	18,5,	17,7,	15,5,	23,5,	14,4,	20,3,	20,6,	24,3,	17,1,	15,3,	23,2,	16,5,	18,5,	17,2,	27,3,	16,1,	14,3,	18,4,	16,3,	25,2,	17,3,
