30,3,	32,1,	38,1,	35,2,	31,2,	31,1,	36,1,	38,1,	31,1,	30,3,	36,2,	35,2,	28,1,	30,1,	35,3,	28,2,	35,2,	33,1,	31,1,	33,2,	36,1,	38,2,	30,2,	28,2,	32,4,	29,1,	36,1,	34,1,	38,2,	30,1,	30,1,	28,2,	37,1,	30,1,	26,2,	34,1,	27,3,	38,1,	33,2,	31,1,	31,2,	43,2,	35,1,	39,1,	28,3,	41,1,	33,1,	33,2,	37,1,	28,4,	30,2,	33,3,	35,3,	33,1,	32,1,	27,1,	34,2,	39,1,	28,2,	41,1,	33,2,	33,1,	35,1,	30,3,	42,2,	37,1,	28,1,	30,1,	31,1,	30,1,	30,1,	31,1,	37,2,	30,3,	35,2,	39,1,	35,1,	31,2,	34,1,	27,3,	34,1,	33,2,	42,1,	31,1,	30,1,	30,1,	34,1,	28,2,	30,1,	26,2,	32,4,	29,1,	41,1,	34,1,	38,1,	38,2,	31,1,	33,3,	33,2,	36,1,	30,2,	28,2,	33,1,	32,1,	33,2,	33,2,	28,3,	35,1,	32,2,	36,1,	39,1,	31,2,	39,1,	32,1,	27,1,	40,2,	35,3,	28,4,	30,2,	38,2,
28,1,	31,1,	36,2,	33,2,	29,1,	29,2,	34,2,	36,1,	30,1,	29,1,	35,1,	34,3,	26,1,	29,1,	34,2,	27,1,	34,2,	32,1,	30,3,	32,2,	35,1,	35,1,	28,2,	27,1,	31,1,	28,1,	35,2,	33,2,	37,3,	28,1,	28,4,	27,1,	36,1,	29,2,	25,1,	33,2,	26,1,	37,1,	31,2,	30,3,	29,2,	41,2,	34,1,	38,1,	27,2,	40,2,	31,1,	31,1,	36,1,	25,1,	29,2,	31,1,	34,3,	32,1,	30,5,	26,2,	32,1,	38,2,	27,1,	40,1,	32,1,	32,1,	34,1,	29,1,	40,3,	36,1,	26,1,	29,1,	29,2,	29,3,	28,2,	30,1,	36,1,	28,1,	33,2,	37,1,	34,1,	29,1,	33,2,	26,1,	33,4,	31,2,	41,1,	30,3,	28,1,	28,4,	31,3,	27,1,	29,2,	25,1,	31,1,	28,1,	39,2,	33,2,	34,1,	37,3,	30,3,	32,2,	32,2,	35,1,	28,2,	27,1,	31,1,	31,2,	30,1,	31,1,	27,2,	34,1,	30,1,	35,1,	38,1,	29,2,	38,2,	30,5,	26,2,	38,2,	34,3,	25,1,	29,2,	34,1,
27,3,	30,1,	35,1,	29,2,	28,3,	28,1,	33,3,	35,3,	29,1,	28,1,	31,1,	33,1,	25,1,	26,1,	32,1,	25,1,	32,1,	31,2,	29,2,	31,2,	34,1,	34,1,	27,2,	26,1,	30,1,	27,1,	31,1,	29,1,	36,3,	27,3,	27,4,	24,2,	35,1,	28,1,	24,1,	31,2,	25,2,	35,2,	30,1,	29,1,	28,1,	40,2,	33,3,	37,1,	26,2,	39,1,	30,2,	30,2,	35,1,	23,1,	28,2,	30,1,	33,5,	31,3,	28,1,	25,1,	30,3,	37,3,	25,1,	39,1,	31,2,	31,2,	33,2,	28,1,	39,4,	35,2,	25,1,	26,1,	28,1,	28,1,	27,3,	29,1,	35,2,	27,3,	29,2,	36,1,	33,1,	28,3,	31,2,	25,2,	32,1,	30,1,	40,2,	29,1,	27,3,	27,4,	30,1,	24,2,	28,1,	24,1,	30,1,	27,1,	38,1,	29,1,	32,1,	36,3,	29,2,	30,1,	31,2,	34,1,	27,2,	26,1,	30,2,	30,1,	28,2,	30,2,	26,2,	33,3,	28,2,	33,1,	37,1,	28,1,	37,3,	28,1,	25,1,	36,1,	33,5,	23,1,	28,2,	33,3,
24,3,	28,1,	34,2,	26,1,	27,2,	27,4,	30,1,	33,1,	28,3,	27,2,	29,2,	32,4,	24,2,	25,3,	31,1,	24,1,	31,1,	29,1,	28,1,	29,3,	31,3,	33,2,	26,1,	25,1,	29,5,	26,1,	30,1,	28,2,	35,4,	26,1,	26,3,	23,10,	34,1,	27,2,	23,5,	30,2,	23,3,	34,1,	29,2,	28,2,	26,4,	39,2,	32,1,	34,1,	25,2,	38,2,	29,1,	29,1,	34,2,	22,8,	27,1,	29,2,	32,3,	30,2,	26,2,	23,3,	29,2,	36,3,	24,1,	35,2,	30,1,	29,1,	32,1,	27,2,	38,3,	33,2,	24,2,	25,3,	27,4,	27,2,	26,4,	28,3,	34,1,	24,3,	26,1,	34,1,	32,3,	27,2,	30,2,	23,3,	30,1,	29,2,	35,1,	28,2,	26,1,	26,3,	29,2,	23,10,	27,2,	23,5,	29,5,	26,1,	33,1,	28,2,	31,1,	35,4,	28,1,	29,1,	29,3,	31,3,	26,1,	25,1,	29,1,	29,1,	26,2,	29,1,	25,2,	32,1,	27,1,	32,1,	34,1,	26,4,	36,3,	26,2,	23,3,	35,2,	32,3,	22,8,	27,1,	32,1,
23,3,	27,1,	33,2,	25,4,	26,2,	26,3,	29,1,	32,2,	27,5,	26,1,	28,1,	30,2,	23,8,	24,1,	30,3,	23,3,	30,1,	28,1,	27,3,	28,1,	30,1,	31,1,	25,1,	24,5,	28,1,	25,1,	29,2,	27,1,	34,2,	25,3,	25,2,	22,5,	33,1,	25,1,	22,3,	29,3,	22,3,	33,2,	28,4,	26,3,	25,2,	38,7,	29,1,	33,2,	24,2,	37,3,	28,2,	28,4,	32,1,	21,5,	25,2,	28,2,	31,4,	29,1,	25,1,	22,3,	28,2,	35,2,	23,3,	34,2,	29,4,	28,1,	30,6,	26,1,	37,4,	31,1,	23,8,	24,1,	26,3,	26,4,	25,5,	27,5,	33,1,	23,3,	25,4,	32,2,	31,4,	26,2,	29,3,	22,3,	29,4,	28,4,	32,1,	26,3,	25,3,	25,2,	28,3,	22,5,	25,1,	22,3,	28,1,	25,1,	32,1,	27,1,	30,2,	34,2,	27,3,	28,2,	28,1,	30,1,	25,1,	24,5,	28,2,	28,1,	25,3,	28,4,	24,2,	29,1,	26,1,	31,1,	33,2,	25,2,	35,2,	25,1,	22,3,	33,1,	31,4,	21,5,	25,2,	31,2,
22,4,	26,1,	32,5,	24,4,	25,3,	25,2,	28,6,	30,3,	26,1,	25,3,	27,2,	28,2,	22,4,	23,5,	28,2,	22,1,	29,2,	27,2,	25,1,	27,2,	28,3,	30,1,	24,3,	23,3,	27,2,	23,2,	28,1,	26,1,	33,4,	24,1,	24,2,	21,6,	32,2,	24,4,	21,1,	28,3,	21,4,	31,2,	27,2,	25,2,	24,1,	37,2,	28,4,	32,1,	23,1,	36,6,	26,2,	27,3,	31,1,	20,6,	24,5,	26,2,	30,1,	28,5,	24,1,	21,1,	27,3,	34,2,	22,1,	33,1,	28,1,	27,2,	29,2,	25,3,	36,3,	30,2,	22,4,	23,5,	25,2,	25,3,	24,1,	26,1,	30,1,	22,4,	24,4,	31,2,	30,2,	25,3,	28,3,	21,4,	28,1,	27,2,	30,1,	25,2,	24,1,	24,2,	27,5,	21,6,	24,4,	21,1,	27,2,	23,2,	31,4,	26,1,	27,3,	33,4,	25,1,	26,2,	27,2,	28,3,	24,3,	23,3,	26,2,	27,2,	23,6,	27,3,	23,1,	28,4,	25,1,	30,4,	32,1,	24,1,	34,2,	24,1,	21,1,	32,1,	30,1,	20,6,	24,5,	30,1,
21,2,	25,4,	31,2,	23,4,	24,2,	24,5,	27,4,	29,1,	23,1,	24,1,	26,1,	26,1,	21,3,	22,4,	27,3,	21,3,	27,1,	26,3,	24,8,	26,3,	27,2,	29,8,	22,7,	22,3,	26,1,	22,7,	27,3,	25,6,	32,2,	23,4,	23,2,	20,5,	31,1,	23,2,	20,4,	27,3,	20,3,	29,2,	26,3,	24,1,	23,3,	36,2,	27,1,	31,1,	22,3,	35,2,	25,2,	25,2,	29,2,	19,4,	22,5,	25,3,	29,2,	27,4,	23,2,	20,5,	26,1,	33,1,	21,3,	32,1,	27,2,	26,3,	28,2,	24,1,	34,2,	28,4,	21,3,	22,4,	24,5,	24,1,	23,2,	23,1,	28,4,	21,2,	23,4,	30,1,	29,1,	24,2,	27,3,	20,3,	27,1,	26,3,	29,2,	24,1,	23,4,	23,2,	26,3,	20,5,	23,2,	20,4,	26,1,	22,7,	30,1,	25,6,	26,4,	32,2,	24,8,	25,2,	26,3,	27,2,	22,7,	22,3,	25,2,	26,2,	22,7,	25,2,	22,3,	27,1,	24,2,	28,1,	31,1,	23,3,	33,1,	23,2,	20,5,	31,2,	29,2,	19,4,	22,5,	29,1,
20,2,	23,4,	30,2,	22,6,	23,6,	23,3,	25,3,	28,1,	21,3,	23,5,	24,3,	25,2,	20,5,	21,1,	26,3,	20,11,	25,5,	25,1,	23,1,	25,1,	26,4,	27,2,	21,6,	21,4,	25,1,	21,2,	26,2,	24,3,	31,2,	22,2,	22,6,	19,5,	30,3,	22,3,	19,7,	26,1,	19,4,	28,2,	25,2,	23,2,	22,3,	34,2,	25,4,	30,2,	21,1,	34,2,	24,6,	24,2,	27,3,	18,3,	21,5,	24,2,	27,1,	26,1,	22,4,	19,4,	25,1,	32,2,	20,11,	31,3,	26,1,	25,1,	27,3,	23,5,	33,2,	27,2,	20,5,	21,1,	23,3,	23,2,	22,6,	21,3,	27,1,	20,2,	22,6,	29,1,	28,2,	23,6,	26,1,	19,4,	26,4,	25,2,	28,2,	23,2,	22,2,	22,6,	25,4,	19,5,	22,3,	19,7,	25,1,	21,2,	29,1,	24,3,	25,4,	31,2,	23,1,	24,4,	25,1,	26,4,	21,6,	21,4,	24,6,	25,5,	21,5,	24,2,	21,1,	25,4,	23,7,	27,1,	30,2,	22,3,	32,2,	22,4,	19,4,	30,1,	27,1,	18,3,	21,5,	28,3,
19,4,	22,3,	29,2,	21,3,	22,3,	22,2,	24,3,	27,2,	20,3,	22,2,	23,3,	23,3,	19,4,	20,5,	25,3,	19,11,	24,3,	24,5,	22,1,	24,2,	25,4,	26,1,	20,3,	20,2,	24,1,	20,3,	25,3,	23,5,	29,1,	21,5,	21,4,	18,1,	29,2,	21,5,	18,5,	25,1,	18,4,	27,1,	24,2,	22,6,	21,3,	33,1,	24,5,	29,2,	20,2,	33,2,	23,2,	22,3,	26,5,	17,5,	20,5,	23,4,	26,2,	25,1,	21,5,	18,4,	24,4,	30,1,	19,11,	28,6,	25,3,	24,5,	26,6,	22,2,	30,1,	26,2,	19,4,	20,5,	22,2,	22,1,	21,1,	20,3,	26,1,	19,4,	21,3,	28,2,	27,4,	22,3,	25,1,	18,4,	25,1,	24,2,	27,5,	22,6,	21,5,	21,4,	24,3,	18,1,	21,5,	18,5,	24,1,	20,3,	28,4,	23,5,	24,6,	29,1,	22,1,	23,6,	24,2,	25,4,	20,3,	20,2,	23,2,	24,6,	20,5,	22,3,	20,2,	24,5,	22,3,	26,5,	29,2,	21,3,	30,1,	21,5,	18,4,	29,3,	26,2,	17,5,	20,5,	27,2,
18,5,	21,7,	27,1,	20,3,	21,3,	21,2,	23,3,	25,4,	19,2,	21,5,	22,4,	22,4,	18,3,	19,3,	24,4,	18,2,	23,2,	23,1,	21,3,	23,1,	24,4,	25,2,	19,2,	19,2,	22,6,	19,3,	24,5,	22,3,	23,2,	20,3,	20,1,	17,3,	28,1,	20,5,	17,5,	23,2,	17,5,	26,3,	23,2,	21,4,	20,3,	32,2,	23,2,	27,1,	19,8,	32,2,	22,2,	21,3,	25,4,	14,1,	19,3,	22,1,	24,1,	24,4,	20,5,	17,8,	23,1,	29,1,	18,2,	27,2,	24,2,	23,1,	25,2,	21,5,	27,1,	25,6,	18,3,	19,3,	21,2,	21,5,	20,2,	19,2,	25,5,	18,5,	20,3,	27,4,	26,1,	21,3,	23,2,	17,5,	24,4,	23,2,	26,4,	21,4,	20,3,	20,1,	23,2,	17,3,	20,5,	17,5,	22,6,	19,3,	27,1,	22,3,	23,6,	23,2,	21,3,	22,5,	23,1,	24,4,	19,2,	19,2,	22,2,	23,2,	19,2,	21,3,	19,8,	23,2,	21,4,	25,4,	27,1,	20,3,	29,1,	20,5,	17,8,	28,2,	24,1,	14,1,	19,3,	26,3,
17,4,	20,4,	26,1,	19,3,	20,4,	20,4,	22,4,	24,2,	18,2,	20,2,	21,4,	21,3,	17,4,	18,5,	23,2,	17,2,	22,10,	22,4,	20,4,	22,1,	23,6,	24,2,	18,4,	18,5,	21,5,	18,5,	22,3,	21,3,	22,1,	19,3,	19,1,	16,3,	27,2,	19,6,	16,2,	22,1,	16,1,	25,6,	22,1,	20,3,	19,3,	30,2,	22,2,	26,4,	18,5,	31,1,	21,3,	19,6,	24,4,	13,1,	18,4,	21,3,	23,4,	23,1,	19,6,	16,2,	22,2,	28,3,	17,2,	26,3,	23,6,	22,4,	24,6,	20,2,	26,3,	24,4,	17,4,	18,5,	20,4,	20,2,	19,6,	18,2,	24,5,	17,4,	19,3,	26,3,	25,1,	20,4,	22,1,	16,1,	23,2,	22,1,	25,3,	20,3,	19,3,	19,1,	22,3,	16,3,	19,6,	16,2,	21,5,	18,5,	25,1,	21,3,	22,4,	22,1,	20,4,	21,8,	22,1,	23,6,	18,4,	18,5,	21,3,	22,10,	18,5,	19,6,	18,5,	22,2,	20,6,	24,3,	26,4,	19,3,	28,3,	19,6,	16,2,	27,3,	23,4,	13,1,	18,4,	25,2,
